,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,service,wait,table,time,staff,bartender,hour,food,chicken,burger,cheap,affordable,expensive,drink,beer,cocktail,place,music,quiet
20,eQOride_mgc-38GVhopWvg,Bar Miranda,"827 SW 2nd Ave, Mezzanine",Portland,OR,97204,45.5169982,-122.67542590000001,5.0,9,1,"{'Smoking': ""u'outdoor'"", 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'RestaurantsReservations': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'""}","Beer Bar, Nightlife, Cocktail Bars, Bars","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0'}",,,,,,,,,,,,,,,,,,,
21,DX6G8Vdu9wUx95Tzh6gEwA,Bartaco Boulder,1048 Pearl St,Boulder,CO,80302,40.0170219327,-105.2821530093,4.0,333,1,"{'DriveThru': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForDancing': 'False', 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Corkage': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'CoatCheck': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'BYOB': 'False', 'Ambience': ""{'touristy': None, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': True, 'casual': True}"", 'Smoking': ""u'no'"", 'RestaurantsDelivery': 'True', 'HappyHour': 'True'}","Nightlife, Restaurants, Tacos, Mexican, Cocktail Bars, Bars","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",,,,,,,,,,,,,,drink,,,,,
22,2ILe62hVJfiZEOcKxFYKDA,Mystic Station,139 Pleasant St,Malden,MA,02148,42.4272503,-71.0708219,4.5,404,1,"{'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTableService': 'True', 'GoodForDancing': 'False', 'Smoking': ""u'no'"", 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'DriveThru': 'False', 'CoatCheck': 'False', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'DogsAllowed': 'False', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'loud'""}","Desserts, Restaurants, American (New), Beer, Wine & Spirits, Nightlife, Food, Comfort Food, Cocktail Bars, Bars","{'Monday': '0:0-0:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0'}",,,,,,,,,,,,,,,,,,,
23,b8_kgeiewPwzliQ5HGvKyw,Tavern on Kruse,"4835 Meadows Rd, Ste 133",Lake Oswego,OR,97035,45.418158804300006,-122.7245288741,3.5,227,1,"{'GoodForDancing': 'False', 'RestaurantsReservations': 'True', 'CoatCheck': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'Smoking': ""u'no'"", 'HasTV': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'loud'"", 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True'}","Gastropubs, Nightlife, American (New), Desserts, Cocktail Bars, Restaurants, Bars, Food","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '16:0-21:0'}",service,,table,,,,,food,,,,,,,,,place,,
24,qnKOFlggKypGBx3wp-5w-g,Green Light Social,720 W 6th St,Austin,TX,78701,30.270380880500003,-97.75037186969999,3.0,110,1,"{'Smoking': ""u'outdoor'"", 'Alcohol': ""u'full_bar'"", 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'RestaurantsReservations': 'True', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'DogsAllowed': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'True', 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True'}","Nightlife, Cocktail Bars, Beer Bar, Bars","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-2:0', 'Friday': '16:0-2:0', 'Saturday': '12:0-2:0', 'Sunday': '12:0-2:0'}",service,,,time,,bartender,,,,,,,,,,,place,music,
25,MNE01ZJ4v3ACm55KFitC0A,Denmark,"463 N High, Fl 2",Columbus,OH,43215,39.971847100000005,-83.00285240000001,4.0,142,1,"{'HappyHour': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Smoking': ""u'no'"", 'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'False', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'None', 'Music': ""{'dj': False}"", 'DogsAllowed': 'False', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'GoodForKids': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': False, 'dinner': None, 'brunch': False, 'breakfast': False}""}","American (New), Food, Bars, American (Traditional), Cocktail Bars, Restaurants, Beer, Wine & Spirits, Nightlife","{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:30', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0'}",,,,,,,,,,,,,,,,,,,
26,2my2c6ppqTjM0YYsr7Ugcw,Terra Terroir,"3974 Peachtree Rd NE, Ste C",Brookhaven,GA,30319,33.859429999999996,-84.3413929603,4.0,219,1,"{'RestaurantsPriceRange2': '2', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'Caters': 'True', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsCounterService': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'CoatCheck': 'False', 'DriveThru': 'True', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'True', 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'WiFi': ""u'free'""}","Restaurants, American (New), Wine Tasting Room, Food Delivery Services, Cocktail Bars, Bars, Asian Fusion, Arts & Entertainment, Food, Wine Bars, Nightlife, Wineries, Sports Bars, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '18:0-22:0', 'Wednesday': '18:0-22:0', 'Thursday': '18:0-22:0', 'Friday': '18:0-22:30', 'Saturday': '18:0-22:30'}",,wait,,,staff,,hour,,,,,,,,,,,,
27,XNPn1KRStDXxy7vc77Bp3w,Seoulju Korean Kitchen & Bar,"9515 N Lamar Blvd, Ste 230",Austin,TX,78753,30.364789751300002,-97.6944978228,4.5,242,1,"{'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Smoking': ""u'outdoor'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'CoatCheck': 'False', 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': None, 'video': False, 'karaoke': None}"", 'DogsAllowed': 'False', 'HappyHour': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'BikeParking': 'False', 'Corkage': 'False', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'False', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'BYOB': 'False'}","Restaurants, Beer, Wine & Spirits, Bars, Bubble Tea, Food, Korean, Dive Bars, Asian Fusion, Cocktail Bars, Karaoke, Nightlife, Pubs","{'Monday': '0:0-0:0', 'Thursday': '19:0-23:30', 'Friday': '19:0-2:0', 'Saturday': '19:0-2:0', 'Sunday': '19:0-23:30'}",,,,,,,,,,,,,,,,,,,
28,JO4tK5oH6ncQ5m_MqkwxVQ,McCray's Tavern West Village,4500 West Village Pl,Smyrna,GA,30080,33.8426174978,-84.4904539499,3.5,302,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'HappyHour': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Smoking': ""u'outdoor'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'True', 'GoodForDancing': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'BestNights': ""{'monday': True, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsTableService': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}"", 'Caters': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Bars, Nightlife, Food, Restaurants, American (New), Cocktail Bars, Desserts, Sports Bars, American (Traditional)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",service,wait,table,time,staff,bartender,hour,food,,,,,,drink,beer,,place,,
29,nCz-NLygotPGZSUJNRDlhw,Rebol,6608 Longshore St,Dublin,OH,43017,40.1025428502,-83.1096788541,4.5,194,1,"{'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'None'}","American (New), Coffee & Tea, Restaurants, Cocktail Bars, Beer Bar, Bars, Nightlife, Food","{'Monday': '0:0-0:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",,,,,,,,,,,,,,,,,,,
30,5Kklp6a7lggH2XQ2MSYANA,School House Pub,2207 Manor Rd,Austin,TX,78722,30.284213,-97.718819,4.0,159,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'Smoking': ""u'outdoor'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BYOB': 'False', 'DogsAllowed': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'CoatCheck': 'False'}","American (New), Restaurants, Pubs, Nightlife, Cocktail Bars, American (Traditional), Bars","{'Monday': '17:0-0:0', 'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '14:0-22:0'}",,,,,,,,,,,cheap,,,,,,,music,
31,3L-ezs0VANOtmdJDlbha1Q,Güero,200 NE 28th Ave,Portland,OR,97232,45.5244618,-122.6370351,4.5,490,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'Alcohol': ""u'full_bar'"", 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Music': ""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'CoatCheck': 'False', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'None', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Food, Restaurants, Vegetarian, Cocktail Bars, Local Flavor, Bars, Beer Bar, Sandwiches, Nightlife, Mexican, Food Trucks","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-20:0'}",,,,,,,,,,,,,,,,,,,
32,l3x_3hVFfKjigqP8u-Rvrw,Jay’ Crab Boil & Oyster Bar,10705 Blacklick Eastern Rd,Pickerington,OH,43147,39.928174299999995,-82.7870877,4.0,20,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True'}","Cocktail Bars, Beer Bar, Cajun/Creole, Seafood, Restaurants, Nightlife, Bars","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:45', 'Saturday': '12:0-22:30', 'Sunday': '12:0-21:30'}",,,,,,,,,,,,,,,,,,,
